match_key_type,match_key,factgrid_qid,factgrid_qid_number,source_label,source_aliases_en,source_cdli_id_raw,source_oare_id,source_b_number
b_number,B000114,Q1359127,1359127,Cuneiform Tablet CCT 2 11a (BM 113552),CCT 2 11a | BM 113552 | P358511 | Cuneiform Tablet CCT 2 11a (BM 113552),P358511,e1def252-20ac-2d70-fc2c-963d7ea333f4,B000114
b_number,B000115,Q1359128,1359128,Cuneiform Tablet CCT 2 12a-11b (BM 113418),CCT 2 12a-11b | BM 113418 | P358512 | Cuneiform Tablet CCT 2 12a-11b (BM 113418),P358512,07dcb910-f34d-447c-a941-704fda493d55,B000115
b_number,B000116,Q1359129,1359129,Cuneiform Tablet CCT 2 12b (BM 113491),CCT 2 12b | BM 113491 | P358513 | Cuneiform Tablet CCT 2 12b (BM 113491),P358513,1828e277-1187-4749-1fd5-fc8025217926,B000116
b_number,B000117,Q1359130,1359130,Cuneiform Tablet CCT 2 13 (BM 113458),CCT 2 13 | BM 113458 | P358514 | Cuneiform Tablet CCT 2 13 (BM 113458),P358514,ad73233e-81c0-389a-0566-a8d9826da6dd,B000117
b_number,B000118,Q1359131,1359131,Cuneiform Tablet CCT 2 14 (BM 113359),CCT 2 14 | BM 113359 | P358515 | Cuneiform Tablet CCT 2 14 (BM 113359),P358515,800a7219-dd4f-7a75-4fe7-d9af32efceb7,B000118
b_number,B000119,Q1359132,1359132,Cuneiform Tablet CCT 2 15 (BM 113309),CCT 2 15 | BM 113309 | P358516 | Cuneiform Tablet CCT 2 15 (BM 113309),P358516,4532156c-a105-b26d-a41b-970b6383daf2,B000119
b_number,B000120,Q1359133,1359133,Cuneiform Tablet CCT 2 16a (BM 113454),CCT 2 16a | BM 113454 | P358517 | Cuneiform Tablet CCT 2 16a (BM 113454),P358517,51c4f2d2-3bce-9399-0a2b-0cc0a7d93eeb,B000120
b_number,B000121,Q1359134,1359134,Cuneiform Tablet CCT 2 16b-17a (BM 113377),CCT 2 16b-17a | BM 113377 | P358518 | Cuneiform Tablet CCT 2 16b-17a (BM 113377),P358518,d57f6dba-76f8-35fe-cb90-a69309647b14,B000121
b_number,B000122,Q1359135,1359135,Cuneiform Tablet CCT 2 17b (BM 113524),CCT 2 17b | BM 113524 | P358519 | Cuneiform Tablet CCT 2 17b (BM 113524),P358519,55b3df8e-0fbb-fc60-e16c-3641861d0936,B000122
b_number,B000123,Q1359136,1359136,Cuneiform Tablet CCT 2 18 (BM 113290),CCT 2 18 | BM 113290 | P358520 | Cuneiform Tablet CCT 2 18 (BM 113290),P358520,fdaf7094-fe45-976e-fd01-4965a16951f6,B000123
b_number,B000124,Q1359137,1359137,Cuneiform Tablet CCT 2 19a (BM 113443),CCT 2 19a | BM 113443 | P358521 | Cuneiform Tablet CCT 2 19a (BM 113443),P358521,4bf29681-c497-8ddc-1773-67d240e556a5,B000124
b_number,B000125,Q1359138,1359138,Cuneiform Tablet CCT 2 19b (BM 113623),CCT 2 19b | BM 113623 | P358522 | Cuneiform Tablet CCT 2 19b (BM 113623),P358522,86b5962b-9523-83fd-165c-0a084cabbb8d,B000125
b_number,B000126,Q1359139,1359139,Cuneiform Tablet CCT 2 2 (BM 113258),CCT 2 2 | BM 113258 | P358523 | Cuneiform Tablet CCT 2 2 (BM 113258),P358523,73aabfda-fc3d-8264-aa8c-2f8a3aa51b2a,B000126
b_number,B000127,Q1359140,1359140,Cuneiform Tablet CCT 2 20 (BM 113317),CCT 2 20 | BM 113317 | P358524 | Cuneiform Tablet CCT 2 20 (BM 113317),P358524,d76a351b-e322-3dfd-4007-64c3189729b2,B000127
b_number,B000128,Q1359141,1359141,Cuneiform Tablet CCT 2 21a (BM 113518),CCT 2 21a | BM 113518 | P358525 | Cuneiform Tablet CCT 2 21a (BM 113518),P358525,976e1083-5e22-07b9-c053-ea196b8b7243,B000128
b_number,B000129,Q1359142,1359142,Cuneiform Tablet CCT 2 21b (BM 113548),CCT 2 21b | BM 113548 | P358526 | Cuneiform Tablet CCT 2 21b (BM 113548),P358526,9efe6851-a21a-41c3-f66a-dbae0cff19c5,B000129
b_number,B000130,Q1359143,1359143,Cuneiform Tablet CCT 2 22 (BM 113306),CCT 2 22 | BM 113306 | P358527 | Cuneiform Tablet CCT 2 22 (BM 113306),P358527,c7fe4a38-690b-ff84-3fbe-f89eded5b73d,B000130
b_number,B000131,Q1359144,1359144,Cuneiform Tablet CCT 2 23 (BM 113299),CCT 2 23 | BM 113299 | P358528 | Cuneiform Tablet CCT 2 23 (BM 113299),P358528,7dfe2391-ade1-5e1f-3a77-3760913fda51,B000131
b_number,B000132,Q1359145,1359145,Cuneiform Tablet CCT 2 24 (BM 113292),CCT 2 24 | BM 113292 | P358529 | Cuneiform Tablet CCT 2 24 (BM 113292),P358529,b7de225a-15b4-8554-19db-e9b26520971e,B000132
b_number,B000133,Q1359146,1359146,Cuneiform Tablet CCT 2 25 (BM 113327),CCT 2 25 | BM 113327 | P358530 | Cuneiform Tablet CCT 2 25 (BM 113327),P358530,9625895a-2543-d4ce-aa53-5f13e92db426,B000133
b_number,B000134,Q1359147,1359147,Cuneiform Tablet CCT 2 26a (BM 113650),CCT 2 26a | BM 113650 | P358531 | Cuneiform Tablet CCT 2 26a (BM 113650),P358531,23fff3ac-8e33-135f-6170-104db1f54273,B000134
b_number,B000135,Q1359148,1359148,Cuneiform Tablet CCT 2 26b (BM 113473),CCT 2 26b | BM 113473 | P358532 | Cuneiform Tablet CCT 2 26b (BM 113473),P358532,fc6327f1-b93a-7433-3203-22ad5c77544a,B000135
b_number,B000136,Q1359149,1359149,Cuneiform Tablet CCT 2 27 (BM 113558),CCT 2 27 | BM 113558 | P358533 | Cuneiform Tablet CCT 2 27 (BM 113558),P358533,f403487e-79a1-ae7e-4d3e-db0d4f66dab0,B000136
b_number,B000137,Q1359150,1359150,Cuneiform Tablet CCT 2 29 (BM 113424),CCT 2 29 | BM 113424 | P358534 | Cuneiform Tablet CCT 2 29 (BM 113424),P358534,98624792-0809-baf1-1422-095bbc8f267a,B000137
b_number,B000138,Q1359151,1359151,Cuneiform Tablet CCT 2 3 (BM 113278),CCT 2 3 | BM 113278 | P358535 | Cuneiform Tablet CCT 2 3 (BM 113278),P358535,79543fee-ed27-9539-6ca9-69d65931f2e7,B000138
b_number,B000139,Q1359152,1359152,Cuneiform Tablet CCT 2 30 (BM 113433),CCT 2 30 | BM 113433 | P358536 | Cuneiform Tablet CCT 2 30 (BM 113433),P358536,cdf87cc3-734f-01be-6f40-e3b2f4cb6218,B000139
b_number,B000140,Q1359153,1359153,Cuneiform Tablet CCT 2 31a (BM 113394),CCT 2 31a | BM 113394 | P358537 | Cuneiform Tablet CCT 2 31a (BM 113394),P358537,ef3a6666-9bcb-21ae-77f2-460f1d2b9d4c,B000140
b_number,B000141,Q1359154,1359154,Cuneiform Tablet CCT 2 31b-32a (BM 113539),CCT 2 31b-32a | BM 113539 | P358538 | Cuneiform Tablet CCT 2 31b-32a (BM 113539),P358538,e538c46d-d30d-755a-55b1-d7650dc369dc,B000141
b_number,B000142,Q499886,499886,Cuneiform Tablet CCT 2 32a (BM 113362),CCT 2 32a | BM 113362 | P358539 | Cuneiform Tablet CCT 2 32a (BM 113362),P358539,c14e2961-da9a-c594-0d56-080d544c949a,B000142
b_number,B000143,Q1359155,1359155,Cuneiform Tablet CCT 2 33 (BM 113330),CCT 2 33 | BM 113330 | P358540 | Cuneiform Tablet CCT 2 33 (BM 113330),P358540,68d9e122-a402-7eed-f7f3-b514758426c0,B000143
b_number,B000144,Q1359156,1359156,Cuneiform Tablet CCT 2 34 (BM 113413),CCT 2 34 | BM 113413 | P358541 | Cuneiform Tablet CCT 2 34 (BM 113413),P358541,70d948ce-c64d-f940-6d87-af5b300c4b85,B000144
b_number,B000145,Q1359157,1359157,Cuneiform Tablet CCT 2 35 (BM 113266),CCT 2 35 | BM 113266 | P358542 | Cuneiform Tablet CCT 2 35 (BM 113266),P358542,c2850a38-14d0-40ce-8bb0-5c3d3378a8eb,B000145
b_number,B000146,Q1359158,1359158,Cuneiform Tablet CCT 2 36a (BM 113289),CCT 2 36a | BM 113289 | P358543 | Cuneiform Tablet CCT 2 36a (BM 113289),P358543,2568e284-ffa5-518a-69a6-a32101513437,B000146
b_number,B000147,Q1359159,1359159,Cuneiform Tablet CCT 2 36b-37a (BM 113402),CCT 2 36b-37a | BM 113402 | P358544 | Cuneiform Tablet CCT 2 36b-37a (BM 113402),P358544,d38ea08f-329c-0939-f5e6-29f7b316a0b7,B000147
b_number,B000148,Q1359160,1359160,Cuneiform Tablet CCT 2 37b (BM 113453),CCT 2 37b | BM 113453 | P358545 | Cuneiform Tablet CCT 2 37b (BM 113453),P358545,f28f895d-5e96-9c9b-3ada-0310ffead2fa,B000148
b_number,B000149,Q1359161,1359161,Cuneiform Tablet CCT 2 38 (BM 113441),CCT 2 38 | BM 113441 | P358546 | Cuneiform Tablet CCT 2 38 (BM 113441),P358546,97814ab2-44c4-ac8e-65fd-33eeca322985,B000149
b_number,B000150,Q1359162,1359162,Cuneiform Tablet CCT 2 39 (BM 113521),CCT 2 39 | BM 113521 | P358547 | Cuneiform Tablet CCT 2 39 (BM 113521),P358547,b986952f-a050-81b2-2f79-3893590cbdc1,B000150
b_number,B000151,Q1359163,1359163,Cuneiform Tablet CCT 2 40a (BM 113457),CCT 2 40a | BM 113457 | P358548 | Cuneiform Tablet CCT 2 40a (BM 113457),P358548,2b421d8a-e794-c07a-d4b0-c0840387263f,B000151
b_number,B000152,Q1359164,1359164,Cuneiform Tablet CCT 2 41b (BM 113487),CCT 2 41b | BM 113487 | P358549 | Cuneiform Tablet CCT 2 41b (BM 113487),P358549,f056fc41-771b-97c2-4d4c-9c3bdc80fd11,B000152
b_number,B000153,Q1359165,1359165,Cuneiform Tablet CCT 2 42 (BM 113551),CCT 2 42 | BM 113551 | P358550 | Cuneiform Tablet CCT 2 42 (BM 113551),P358550,f85c0341-76d3-96a6-de43-2e7a4bf2af75,B000153
b_number,B000154,Q1359166,1359166,Cuneiform Tablet CCT 2 43 (BM 113490),CCT 2 43 | BM 113490 | P358551 | Cuneiform Tablet CCT 2 43 (BM 113490),P358551,2d81ba13-3d08-1d39-abb9-344bc1f3efbf,B000154
b_number,B000155,Q1359167,1359167,Cuneiform Tablet CCT 2 44a (BM 113403),CCT 2 44a | BM 113403 | P358552 | Cuneiform Tablet CCT 2 44a (BM 113403),P358552,8dc07a70-43cd-c65c-7de7-3594c557ad01,B000155
b_number,B000156,Q1359168,1359168,Cuneiform Tablet CCT 2 44b-45a (BM 113504),CCT 2 44b-45a | BM 113504 | P358553 | Cuneiform Tablet CCT 2 44b-45a (BM 113504),P358553,a077f1eb-ff39-9db2-2b66-70186871dea8,B000156
b_number,B000157,Q1359169,1359169,Cuneiform Tablet CCT 2 45b (BM 113582),CCT 2 45b | BM 113582 | P358554 | Cuneiform Tablet CCT 2 45b (BM 113582),P358554,33287d6b-fd19-d181-7348-b11edb9b4e77,B000157
b_number,B000158,Q1359170,1359170,Cuneiform Tablet CCT 2 46a (BM 113555),CCT 2 46a | BM 113555 | P358555 | Cuneiform Tablet CCT 2 46a (BM 113555),P358555,1c4e97a6-efa4-5f14-b097-c153ed892ab0,B000158
b_number,B000159,Q1359171,1359171,Cuneiform Tablet CCT 2 46b-47a (BM 113560),CCT 2 46b-47a | BM 113560 | P358556 | Cuneiform Tablet CCT 2 46b-47a (BM 113560),P358556,8a3c6cba-8467-966f-d1ac-96aa283a91bd,B000159
b_number,B000160,Q1359172,1359172,Cuneiform Tablet CCT 2 4a (BM 113308),CCT 2 4a | BM 113308 | P358557 | Cuneiform Tablet CCT 2 4a (BM 113308),P358557,d7f31909-9236-d776-8fb0-b8575400e6d8,B000160
b_number,B000161,Q1359173,1359173,Cuneiform Tablet CCT 2 4b-5a (BM 113421),CCT 2 4b-5a | BM 113421 | P358558 | Cuneiform Tablet CCT 2 4b-5a (BM 113421),P358558,fcb11275-7b0b-0409-4850-f55c1f07062d,B000161
b_number,B000162,Q1359174,1359174,Cuneiform Tablet CCT 2 50 (BM 113345),CCT 2 50 | BM 113345 | P358559 | Cuneiform Tablet CCT 2 50 (BM 113345),P358559,1e3a8afe-56d0-812f-6609-c29cdd559947,B000162
b_number,B000163,Q1359175,1359175,Cuneiform Tablet CCT 2 5b (BM 113570),CCT 2 5b | BM 113570 | P358560 | Cuneiform Tablet CCT 2 5b (BM 113570),P358560,ddc0247f-f9dd-d37e-7fac-0d1d121e26fb,B000163
b_number,B000164,Q1359176,1359176,Cuneiform Tablet CCT 2 6 (BM 113269),CCT 2 6 | BM 113269 | P358561 | Cuneiform Tablet CCT 2 6 (BM 113269),P358561,ae7eac1c-9b6b-9a0f-b76d-6b6edf4267f6,B000164
b_number,B000165,Q1359177,1359177,Cuneiform Tablet CCT 2 7 (BM 113322),CCT 2 7 | BM 113322 | P358562 | Cuneiform Tablet CCT 2 7 (BM 113322),P358562,27bb0a4d-dce5-56d5-7798-cbb2a55fd33f,B000165
b_number,B000166,Q1359178,1359178,Cuneiform Tablet CCT 2 8-10 (BM 115041),CCT 2 8-10 | BM 115041 | P358563 | Cuneiform Tablet CCT 2 8-10 (BM 115041),P358563,8efa34d3-915c-cd13-c96c-bdf0c99a9591,B000166
b_number,B000167,Q1359179,1359179,Cuneiform Tablet CCT 3 1 (BM 113336),CCT 3 1 | BM 113336 | P358564 | Cuneiform Tablet CCT 3 1 (BM 113336),P358564,b4a0d6ad-8196-934f-d7bc-0c5c08437386,B000167
b_number,B000168,Q1359180,1359180,Cuneiform Tablet CCT 3 10 (BM 113281),CCT 3 10 | BM 113281 | P358565 | Cuneiform Tablet CCT 3 10 (BM 113281),P358565,883b9dbe-5827-48a3-e390-e345d80aa7e7,B000168
b_number,B000169,Q1359181,1359181,Cuneiform Tablet CCT 3 11 (BM 113324),CCT 3 11 | BM 113324 | P358566 | Cuneiform Tablet CCT 3 11 (BM 113324),P358566,59fb519f-3740-8fab-0234-47df3b82a344,B000169
b_number,B000170,Q1359182,1359182,Cuneiform Tablet CCT 3 12a (BM 113510),CCT 3 12a | BM 113510 | P358567 | Cuneiform Tablet CCT 3 12a (BM 113510),P358567,013b9a7e-f63f-cfa0-8c74-5f6c435d1a22,B000170
b_number,B000171,Q1359183,1359183,Cuneiform Tablet CCT 3 12b (BM 113439),CCT 3 12b | BM 113439 | P358568 | Cuneiform Tablet CCT 3 12b (BM 113439),P358568,f9bc1939-bf24-45cf-076a-ec7609f116af,B000171
b_number,B000172,Q1359184,1359184,Cuneiform Tablet CCT 3 13 (BM 113346),CCT 3 13 | BM 113346 | P358569 | Cuneiform Tablet CCT 3 13 (BM 113346),P358569,d832174a-ae2f-030a-c477-b84eed0b11ee,B000172
b_number,B000173,Q1359185,1359185,Cuneiform Tablet CCT 3 14 (BM 113388),CCT 3 14 | BM 113388 | P358570 | Cuneiform Tablet CCT 3 14 (BM 113388),P358570,5c82c790-daf8-fcb8-84ed-6fd1f863c4a0,B000173
b_number,B000174,Q1359186,1359186,Cuneiform Tablet CCT 3 15 (BM 113304),CCT 3 15 | BM 113304 | P358571 | Cuneiform Tablet CCT 3 15 (BM 113304),P358571,33e8ae20-b404-5e83-c1ca-c8f0cffc89ef,B000174
b_number,B000175,Q1359187,1359187,Cuneiform Tablet CCT 3 16a (BM 113462),CCT 3 16a | BM 113462 | P358572 | Cuneiform Tablet CCT 3 16a (BM 113462),P358572,9e7ab355-dd68-3eda-8368-0c2c9391876b,B000175
b_number,B000176,Q1359188,1359188,Cuneiform Tablet CCT 3 16b-17a (BM 113331),CCT 3 16b-17a | BM 113331 | P358573 | Cuneiform Tablet CCT 3 16b-17a (BM 113331),P358573,3aa7ba9b-55e0-ecfa-cce6-bf1b662b74c9,B000176
b_number,B000177,Q1359189,1359189,Cuneiform Tablet CCT 3 17b (BM 113543),CCT 3 17b | BM 113543 | P358574 | Cuneiform Tablet CCT 3 17b (BM 113543),P358574,f4e2e58d-afed-d4ab-e5c5-0e4dee4b5e57,B000177
b_number,B000178,Q1359190,1359190,Cuneiform Tablet CCT 3 18a (BM 113354),CCT 3 18a | BM 113354 | P358575 | Cuneiform Tablet CCT 3 18a (BM 113354),P358575,dd90218a-ec9c-93e0-f1c9-cd5b4af123ce,B000178
b_number,B000179,Q1359191,1359191,Cuneiform Tablet CCT 3 18b-19a (BM 113500),CCT 3 18b-19a | BM 113500 | P358576 | Cuneiform Tablet CCT 3 18b-19a (BM 113500),P358576,640997df-4df6-48ce-6b13-282bb60189be,B000179
b_number,B000180,Q1359192,1359192,Cuneiform Tablet CCT 3 19b (BM 113456),CCT 3 19b | BM 113456 | P358577 | Cuneiform Tablet CCT 3 19b (BM 113456),P358577,161ceac9-ac62-8a59-05f2-af935e84f0b5,B000180
b_number,B000181,Q1359193,1359193,Cuneiform Tablet CCT 3 20 (BM 113283),CCT 3 20 | BM 113283 | P358578 | Cuneiform Tablet CCT 3 20 (BM 113283),P358578,5c48fb69-38b1-6922-f895-24d63de91e53,B000181
b_number,B000182,Q1359194,1359194,Cuneiform Tablet CCT 3 21a (BM 113389),CCT 3 21a | BM 113389 | P358579 | Cuneiform Tablet CCT 3 21a (BM 113389),P358579,d8076fb0-eead-2a05-5edd-e01a509e3464,B000182
b_number,B000183,Q1359195,1359195,Cuneiform Tablet CCT 3 21b (BM 113549),CCT 3 21b | BM 113549 | P358580 | Cuneiform Tablet CCT 3 21b (BM 113549),P358580,01f393af-e4bb-a5e4-9174-c89d618c9347,B000183
b_number,B000184,Q1359196,1359196,Cuneiform Tablet CCT 3 22a (BM 115048),CCT 3 22a | BM 115048 | P358581 | Cuneiform Tablet CCT 3 22a (BM 115048),P358581,90a730a4-db5a-c884-ae2b-d1aec44aa8a8,B000184
b_number,B000185,Q1359197,1359197,Cuneiform Tablet CCT 3 22b-23a (BM 113556),CCT 3 22b-23a | BM 113556 | P358582 | Cuneiform Tablet CCT 3 22b-23a (BM 113556),P358582,6dedc23a-dfca-69b1-c9ce-388bb1ccd23e,B000185
b_number,B000186,Q1359198,1359198,Cuneiform Tablet CCT 3 23b (BM 113618),CCT 3 23b | BM 113618 | P358583 | Cuneiform Tablet CCT 3 23b (BM 113618),P358583,8c809375-69ae-8d7e-18cf-4764e8d56120,B000186
b_number,B000187,Q1359199,1359199,Cuneiform Tablet CCT 3 24 (BM 113329),CCT 3 24 | BM 113329 | P358584 | Cuneiform Tablet CCT 3 24 (BM 113329),P358584,53cd3528-154a-75ac-1316-49739de9cd43,B000187
b_number,B000188,Q1359200,1359200,Cuneiform Tablet CCT 3 25 (BM 113366),CCT 3 25 | BM 113366 | P358585 | Cuneiform Tablet CCT 3 25 (BM 113366),P358585,c84b1e2b-f03b-9d1a-e931-545d497a0dd5,B000188
b_number,B000189,Q1359201,1359201,Cuneiform Tablet CCT 3 26a (BM 113501),CCT 3 26a | BM 113501 | P358586 | Cuneiform Tablet CCT 3 26a (BM 113501),P358586,76d6a2bc-9239-f28a-a608-446f49f6a467,B000189
b_number,B000190,Q1359202,1359202,Cuneiform Tablet CCT 3 26b (BM 113372),CCT 3 26b | BM 113372 | P358587 | Cuneiform Tablet CCT 3 26b (BM 113372),P358587,1df68347-c118-3b26-ab35-44102c5164aa,B000190
b_number,B000191,Q1359203,1359203,Cuneiform Tablet CCT 3 27a (BM 113254),CCT 3 27a | BM 113254 | P358588 | Cuneiform Tablet CCT 3 27a (BM 113254),P358588,94b64f37-ae97-f90d-ec7b-7969cd68190c,B000191
b_number,B000192,Q1359204,1359204,Cuneiform Tablet CCT 3 27b-28a (BM 113265),CCT 3 27b-28a | BM 113265 | P358589 | Cuneiform Tablet CCT 3 27b-28a (BM 113265),P358589,e4543ba5-d5b4-068e-63fb-6579f9fa1981,B000192
b_number,B000193,Q1359205,1359205,Cuneiform Tablet CCT 3 28b (BM 113288),CCT 3 28b | BM 113288 | P358590 | Cuneiform Tablet CCT 3 28b (BM 113288),P358590,85d50524-186b-bfc1-7f71-36b5152acbe6,B000193
b_number,B000194,Q1359206,1359206,Cuneiform Tablet CCT 3 29 (BM 113302),CCT 3 29 | BM 113302 | P358591 | Cuneiform Tablet CCT 3 29 (BM 113302),P358591,9c95efda-33ad-8a50-a0a4-00b2a81374e6,B000194
b_number,B000195,Q1359207,1359207,Cuneiform Tablet CCT 3 2a (BM 113328),CCT 3 2a | BM 113328 | P358592 | Cuneiform Tablet CCT 3 2a (BM 113328),P358592,c6f27f4e-517a-f7ab-9f62-b276927f4983,B000195
b_number,B000196,Q1359208,1359208,Cuneiform Tablet CCT 3 2b-3a (BM 113314),CCT 3 2b-3a | BM 113314 | P358593 | Cuneiform Tablet CCT 3 2b-3a (BM 113314),P358593,2a3ca4b6-3673-2597-6e54-1cd0164a49ad,B000196
b_number,B000197,Q1359209,1359209,Cuneiform Tablet CCT 3 30 (BM 113320),CCT 3 30 | BM 113320 | P358594 | Cuneiform Tablet CCT 3 30 (BM 113320),P358594,0fa1c0be-aa9a-4668-ee03-9f857373d23c,B000197
b_number,B000198,Q1359210,1359210,Cuneiform Tablet CCT 3 31 (BM 113323),CCT 3 31 | BM 113323 | P358595 | Cuneiform Tablet CCT 3 31 (BM 113323),P358595,09fd5c7c-6a69-5b49-c949-d185224e63a9,B000198
b_number,B000199,Q1359211,1359211,Cuneiform Tablet CCT 3 32 (BM 113356),CCT 3 32 | BM 113356 | P358596 | Cuneiform Tablet CCT 3 32 (BM 113356),P358596,551fa1f6-5082-f61a-8d4f-4b93f928f9b7,B000199
b_number,B000200,Q1359212,1359212,Cuneiform Tablet CCT 4 39b (BM 113356),CCT 4 39b | BM 113356 | P358596 | Cuneiform Tablet CCT 4 39b (BM 113356),P358596,6ef6325f-cd61-1840-2aed-39e247f2a648,B000200
b_number,B000201,Q1359213,1359213,Cuneiform Tablet CCT 3 33a (BM 113361),CCT 3 33a | BM 113361 | P358597 | Cuneiform Tablet CCT 3 33a (BM 113361),P358597,68cfd6f2-6b9a-ea3a-28be-e73c5f8dd6fa,B000201
b_number,B000202,Q1359214,1359214,Cuneiform Tablet CCT 3 33b (BM 113357),CCT 3 33b | BM 113357 | P358598 | Cuneiform Tablet CCT 3 33b (BM 113357),P358598,ab54a657-5aac-e119-d070-3f6a49a3f444,B000202
b_number,B000203,Q1359215,1359215,Cuneiform Tablet CCT 3 34a (BM 113378),CCT 3 34a | BM 113378 | P358599 | Cuneiform Tablet CCT 3 34a (BM 113378),P358599,1012bfde-a720-3f0e-5f60-4a5c5a5b6403,B000203
b_number,B000204,Q1359216,1359216,Cuneiform Tablet CCT 3 34b-35a (BM 113367),CCT 3 34b-35a | BM 113367 | P358600 | Cuneiform Tablet CCT 3 34b-35a (BM 113367),P358600,42290f35-0694-3e8f-6d97-0d0d090dfc01,B000204
b_number,B000205,Q1359217,1359217,Cuneiform Tablet CCT 3 35b (BM 113398),CCT 3 35b | BM 113398 | P358601 | Cuneiform Tablet CCT 3 35b (BM 113398),P358601,8ab93037-cb44-788f-b838-2c36affbaff4,B000205
b_number,B000206,Q1359218,1359218,Cuneiform Tablet CCT 3 36a (BM 113427),CCT 3 36a | BM 113427 | P358602 | Cuneiform Tablet CCT 3 36a (BM 113427),P358602,dd21f356-fc0c-c9be-710c-eff7ffed4624,B000206
b_number,B000207,Q1359219,1359219,Cuneiform Tablet CCT 3 36b-37a (BM 113448),CCT 3 36b-37a | BM 113448 | P358603 | Cuneiform Tablet CCT 3 36b-37a (BM 113448),P358603,3f65f95e-3369-3df5-301e-ca664aa72a02,B000207
b_number,B000208,Q1359220,1359220,Cuneiform Tablet CCT 3 37a (BM 113444),CCT 3 37a | BM 113444 | P358604 | Cuneiform Tablet CCT 3 37a (BM 113444),P358604,f1645c30-3717-c7bb-678d-11b964765782,B000208
b_number,B000209,Q1359221,1359221,Cuneiform Tablet CCT 3 38 (BM 113459),CCT 3 38 | BM 113459 | P358605 | Cuneiform Tablet CCT 3 38 (BM 113459),P358605,fcba81d9-7c18-d944-d2fc-aa701bb3ecd5,B000209
b_number,B000210,Q1359222,1359222,Cuneiform Tablet CCT 3 39a (BM 113622),CCT 3 39a | BM 113622 | P358606 | Cuneiform Tablet CCT 3 39a (BM 113622),P358606,d001bb9f-fba0-8aa3-ebcc-3cf0b13d7359,B000210
b_number,B000211,Q1359223,1359223,Cuneiform Tablet CCT 3 39b (BM 113609),CCT 3 39b | BM 113609 | P358607 | Cuneiform Tablet CCT 3 39b (BM 113609),P358607,a2ba94c7-15cc-ecbc-e6e0-cdd527333aae,B000211
b_number,B000212,Q1359224,1359224,Cuneiform Tablet CCT 3 3b (BM 113335),CCT 3 3b | BM 113335 | P358608 | Cuneiform Tablet CCT 3 3b (BM 113335),P358608,5e116c41-c645-c3c7-a575-4063dc10ea68,B000212
b_number,B000213,Q1359225,1359225,Cuneiform Tablet CCT 3 4 (BM 113313),CCT 3 4 | BM 113313 | P358609 | Cuneiform Tablet CCT 3 4 (BM 113313),P358609,a5a019c6-44b3-8621-c5de-d4a2cd138c96,B000213
b_number,B000214,Q1359226,1359226,Cuneiform Tablet CCT 3 40a (BM 113615),CCT 3 40a | BM 113615 | P358610 | Cuneiform Tablet CCT 3 40a (BM 113615),P358610,7dd917ff-ed6a-7ddf-3a92-b277cb723eb8,B000214
b_number,B000215,Q1359227,1359227,Cuneiform Tablet CCT 3 40b (BM 113603),CCT 3 40b | BM 113603 | P358611 | Cuneiform Tablet CCT 3 40b (BM 113603),P358611,4ae87b68-c59a-ab1d-3130-62b862eebc4b,B000215
b_number,B000216,Q1359228,1359228,Cuneiform Tablet CCT 3 40c (BM 113602),CCT 3 40c | BM 113602 | P358612 | Cuneiform Tablet CCT 3 40c (BM 113602),P358612,3e403a1d-90cb-3c7e-e6d5-0b882911a291,B000216
b_number,B000217,Q1359229,1359229,Cuneiform Tablet CCT 3 41a (BM 113461),CCT 3 41a | BM 113461 | P358613 | Cuneiform Tablet CCT 3 41a (BM 113461),P358613,61208553-231f-2316-6eef-88bbf82c4fdd,B000217
b_number,B000218,Q1359230,1359230,Cuneiform Tablet CCT 3 41b-42a (BM 113466),CCT 3 41b-42a | BM 113466 | P358614 | Cuneiform Tablet CCT 3 41b-42a (BM 113466),P358614,6fdb8a25-06bc-1577-f33e-e1a686eaaf9e,B000218
b_number,B000219,Q1359231,1359231,Cuneiform Tablet CCT 3 42b (BM 113471),CCT 3 42b | BM 113471 | P358615 | Cuneiform Tablet CCT 3 42b (BM 113471),P358615,c2f9354c-f5f9-85df-72f9-8c04932d4e1a,B000219
b_number,B000220,Q1359232,1359232,Cuneiform Tablet CCT 3 43a (BM 113475),CCT 3 43a | BM 113475 | P358616 | Cuneiform Tablet CCT 3 43a (BM 113475),P358616,2741447e-17ff-4af4-9473-4c5284d0b854,B000220
b_number,B000221,Q1359233,1359233,Cuneiform Tablet CCT 3 43b-44a (BM 113478),CCT 3 43b-44a | BM 113478 | P358617 | Cuneiform Tablet CCT 3 43b-44a (BM 113478),P358617,3efce1f5-ef74-5a7a-2873-6d92fc970529,B000221
b_number,B000222,Q1359234,1359234,Cuneiform Tablet CCT 3 44b (BM 113484),CCT 3 44b | BM 113484 | P358618 | Cuneiform Tablet CCT 3 44b (BM 113484),P358618,73e76040-c81a-8624-62d0-d23117a8c384,B000222
b_number,B000223,Q1359235,1359235,Cuneiform Tablet CCT 3 45a (BM 113494),CCT 3 45a | BM 113494 | P358619 | Cuneiform Tablet CCT 3 45a (BM 113494),P358619,4cafc720-0412-32c2-6a85-b6a267e0e687,B000223
b_number,B000224,Q1359236,1359236,Cuneiform Tablet CCT 3 45b-46a (BM 113517),CCT 3 45b-46a | BM 113517 | P358620 | Cuneiform Tablet CCT 3 45b-46a (BM 113517),P358620,221a5f50-2fd2-a690-3124-9499401adcc6,B000224
