repair_status,cdli_id,live_cdli_id,factgrid_qid,artifact_label,live_label_en,live_description_en,live_period_property,live_period_qid,live_period_label,expected_period_label,correct_period_qid,repair_note,removed_claim_ids,new_claim_id,write_status,write_error
ready,569399,P569399,Q2168841,BM 044432,Cuneiform Tablet BM 044432,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168841$D46A7725-AFC3-4AFB-9889-888BD71547E3,Q2168841$97CC1089-01B4-40E4-88F5-0517B33D1990,written,
ready,570268,P570268,Q2167814,BM 045416,Cuneiform Tablet BM 045416,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167814$2EFD110C-7454-4184-BD3C-69584D7F37E1,Q2167814$4950BEFF-02F4-402E-A70D-3A70852E5667,written,
ready,570497,P570497,Q2164533,BM 046634,Cuneiform Tablet BM 046634,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164533$438CADE6-11A8-4263-96A6-784B4F089E0C,Q2164533$E6FCF517-2F99-4EC0-96D1-E29F9AEECB05,written,
ready,570507,P570507,Q2169753,BM 046647,Cuneiform Tablet BM 046647,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169753$09ED97E7-67E0-4CA9-A74F-802E27AA03D8,Q2169753$1481CED2-07FB-49F3-98FA-6AF97FD6364F,written,
ready,570679,P570679,Q2169953,BM 046921,Cuneiform Tablet BM 046921,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169953$E5CC13AF-57B4-4096-BAA0-CE22519785AB,Q2169953$C002BF59-665C-45B2-AA0B-6FC8821BE4C0,written,
ready,570881,P570881,Q2165090,BM 047244,Cuneiform Tablet BM 047244,,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165090$66D1F3B3-18FB-4B89-A51F-1E8608B3E600,Q2165090$679BDA06-3EB8-4EA2-84F6-962382BDC3A3,written,
ready,570950,P570950,Q2166921,BM 047339a,Cuneiform Tablet BM 047339a,,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166921$16EE812C-A887-4052-8F72-FF21D145DFEF,Q2166921$683F5F39-6855-4998-935B-D30FF02888C8,written,
ready,572015,P572015,Q2164881,BM 049538,Cuneiform Tablet BM 049538,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164881$0D5B7FB0-DA6B-4F1C-882D-9DC61FDE8450,Q2164881$4F621D5F-49FC-4D39-974C-4C88CB1C7E9B,written,
ready,572039,P572039,Q2047464,BM 049563,Cuneiform Tablet BM 049563,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2047464$99A714AD-2917-4855-ABE8-1E3ABF44FE2F,Q2047464$6ADDFCD0-FE84-44B5-A3B9-0C28597AB37B,written,
ready,572185,P572185,Q2168861,BM 049720,Cuneiform Tablet BM 049720,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168861$6353F6F2-C9E8-4B96-8304-8E35C1B15A22,Q2168861$2995F8D2-29BC-465A-8720-B3D5B320BF96,written,
ready,572202,P572202,Q2165702,BM 049739,Cuneiform Tablet BM 049739,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165702$04F73252-7B6D-463C-B611-3AB2C5297D3C,Q2165702$9D543D1D-95DD-40AE-A272-A5A68FDE8DCC,written,
ready,572243,P572243,Q2156323,"ISIMU 23, 93","Cuneiform Tablet ISIMU 23, 93",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2156323$3F678F82-431F-4FF8-A17D-3A4E2C0C9901,Q2156323$DF70C470-6C4D-4F76-8083-B093AA005E4A,written,
ready,572255,P572255,Q2167830,BM 049796,Cuneiform Tablet BM 049796,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167830$6EE18CE6-1562-4F99-835B-98DBBD15271C,Q2167830$B54D3311-BA91-4F60-ADE1-E0E117C9E931,written,
ready,572279,P572279,Q2163870,BM 042514,Cuneiform Tablet BM 042514,,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163870$1C3ACA9F-8E5C-4D46-B411-9D9C77111089,Q2163870$58CDAAA2-8584-4D5A-B612-D956AA58B141,written,
ready,572296,P572296,Q2163152,BM 042671,Cuneiform Tablet BM 042671,,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163152$D68227BF-F1C9-4750-802C-4F0751014628,Q2163152$22AE7E0C-F413-42AD-B8B9-DA8018C05346,written,
ready,572306,P572306,Q2160118,BM 043381,Cuneiform Tablet BM 043381,,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2160118$65F32567-656E-49E3-8823-562CCF264935,Q2160118$B16BA3EC-FE4D-4046-B356-0EF7468086DC,written,
ready,572310,P572310,Q2015277,BM 043391,Cuneiform Tablet BM 043391,,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2015277$95F28040-5F81-490C-A268-E2BB5DCC585B,Q2015277$DDF06E76-7E93-4B10-9F33-F76A0D263EDB,written,
ready,572412,P572412,Q2162893,"Fs Oelsner 222-223, 239, nos. 14 & 16","Cuneiform Tablet Fs Oelsner 222-223, 239, nos. 14 & 16",,P853,Q512165,Selucid Period,Hellenistic Period,Q512164,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162893$F1DAA4DE-0113-4420-960E-C7D42C067121,Q2162893$75045C1A-353C-4698-9175-69E307F39E9E,written,
ready,572490,P572490,Q2169801,BM 047446,Cuneiform Tablet BM 047446,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169801$37C7E9F7-0A22-40BC-9CFB-1A11546B7C5E,Q2169801$B370743C-8218-49E2-A984-763011A587FE,written,
ready,572605,P572605,Q2167687,"RA 82, 156-157","Cuneiform Tablet RA 82, 156-157",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167687$AE45DE63-9513-4ACF-963F-5B31DB54D8B6,Q2167687$8872CBF8-9494-42DE-80EB-0EB2EE5F4386,written,
ready,572613,P572613,Q2158565,Jakob-Rost FuB 10 no.9,Cuneiform Tablet Jakob-Rost FuB 10 no.9,,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2158565$15DBB7CB-4292-4C23-A8BF-811A1FE67CE2,Q2158565$3A214929-A1D6-4957-928B-67A48585BCF4,written,
ready,572644,P572644,Q2169946,"Nebukadnezar III/IV, no. 18","Cuneiform Tablet Nebukadnezar III/IV, no. 18",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169946$313BC5FC-08D8-4733-B75A-DD1A4398D3BE,Q2169946$E591A442-A1F7-4E5C-89C9-E7787617BF5C,written,
ready,572652,P572652,Q2165877,"Nebukadnezar III/IV, no. 37","Cuneiform Tablet Nebukadnezar III/IV, no. 37",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165877$CF5A0C72-B794-46D1-B0AF-0D70D7B0B1B9,Q2165877$57EAE0F7-48FB-4BE4-8FD4-A90E04334B0A,written,
ready,573002,P573002,Q2152249,BM 050051,Cuneiform Tablet BM 050051,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2152249$32ECD2E9-6404-442A-AE3A-29AF10B6AA89,Q2152249$7CF1B4C2-37E9-441B-A972-03EB0D62FC1F,written,
ready,573106,P573106,Q2166401,BM 050174,Cuneiform Tablet BM 050174,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166401$582CD8A3-B048-4507-BDF4-79971079618F,Q2166401$6E4D2A1D-E111-4D59-A03A-4455A75407A6,written,
ready,573192,P573192,Q2163547,"AOAT 236, no. 65","Cuneiform Tablet AOAT 236, no. 65",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163547$A2C55ACB-5237-4836-B796-90D09755352F,Q2163547$EBD0297E-1561-4B9E-80C2-2EAF5D16A242,written,
ready,573203,P573203,Q2162591,"AOAT 236, no. 28","Cuneiform Tablet AOAT 236, no. 28",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162591$7E5FC740-1D9E-4B64-98DF-A5794FE1035B,Q2162591$EA5DAEF1-4874-4EB0-80BB-E39C1E1C7724,written,
ready,573281,P573281,Q2169486,NBDSPC no. 129,Cuneiform Tablet NBDSPC no. 129,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169486$8AD4A317-0279-4D1A-BA07-87E0AD9F6BD5,Q2169486$C1F47D3F-7AF8-4D92-841B-3B9C58613E0C,written,
ready,573297,P573297,Q2144215,NBDSPC no. 202,Cuneiform Tablet NBDSPC no. 202,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2144215$1A81D528-477B-4911-BA40-294EBA2CCE83,Q2144215$83DED0C8-4EE8-4122-897F-F3C3E124E64C,written,
ready,573452,P573452,Q2149880,NBDSPC no. 46,Cuneiform Tablet NBDSPC no. 46,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2149880$564297AC-C555-456C-B854-B6593A5A5A48,Q2149880$270D0445-840D-46A3-96D6-D396FD2792F9,written,
ready,573604,P573604,Q2165183,"AfO Beih. 25, no. 49","Cuneiform Tablet AfO Beih. 25, no. 49",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165183$C74D41EF-B10C-4F7B-96D5-3A93FBEC1F67,Q2165183$8C28CB55-4807-4BF5-AACA-BA631270E551,written,
ready,573690,P573690,Q2167091,"OrNS 69, 335","Cuneiform Tablet OrNS 69, 335",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167091$65E0F680-F1C6-4AA7-8A10-D0FAA4F7CE82,Q2167091$82B071FF-9F35-4839-8D6C-7FAD41D14BF5,written,
ready,573716,P573716,Q2162090,"OBO 260, no. 1","Cuneiform Tablet OBO 260, no. 1",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162090$6A931887-EAFE-4EAB-AB33-443B81BF2C87,Q2162090$EB33DDFD-DB4A-4DF3-914E-AE939487D049,written,
ready,573741,P573741,Q2164324,"OBO 260, no. 33","Cuneiform Tablet OBO 260, no. 33",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164324$A947797E-6D2F-4B06-8EAC-678529C271A9,Q2164324$4E1319BB-E737-4816-96D4-9F9FEBD25595,written,
ready,573794,P573794,Q2169152,"OBO 260, no. 478","Cuneiform Tablet OBO 260, no. 478",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169152$8B91E345-B4C3-43FE-9DE2-072B58740974,Q2169152$C65EE8D0-4628-4CC6-9B2F-81BA44850B9D,written,
ready,573844,P573844,Q2162972,"OBO 260, no. 202","Cuneiform Tablet OBO 260, no. 202",,P853,Q512146,Lagash II Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162972$17E1CBF2-5A1F-4CE6-B5AE-C7BA0CFAD028,Q2162972$8F3DD436-A29D-42B1-BC2A-C76949B652EA,written,
ready,573901,P573901,Q2158804,"OBO 260, no. 534","Cuneiform Tablet OBO 260, no. 534",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2158804$1D864E70-72A2-40CA-B4C0-B363FAD7B0ED,Q2158804$8FC7E322-7E94-45BB-A329-228B65E4560B,written,
ready,574010,P574010,Q2166879,"OBO 260, no. 593","Cuneiform Tablet OBO 260, no. 593",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166879$682A5FB1-2A5F-4FE3-9736-325ECEBE97F2,Q2166879$F71550A7-D157-45F0-AE45-A2401F925A27,written,
ready,574084,P574084,Q2164341,"OBO 260, no. 362","Cuneiform Tablet OBO 260, no. 362",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164341$CE2BBF3D-C0EB-46C2-80D2-4921EEF2EEFD,Q2164341$1281C0DC-3A1F-4A31-9589-8BACA1DF8228,written,
ready,574114,P574114,Q2169364,"OBO 260, no. 589","Cuneiform Tablet OBO 260, no. 589",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169364$7E868E4C-C164-4418-8518-60D7ADB3F6E4,Q2169364$672F84B1-F408-423B-9947-E3C9A2E1A670,written,
ready,574155,P574155,Q2167084,"OBO 260, no. 40","Cuneiform Tablet OBO 260, no. 40",,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167084$9F54EC12-93FC-4950-B4B2-19196876594C,Q2167084$C31974DA-C41C-482E-99A6-4F1069C5C32D,written,
ready,575695,P575695,Q2164617,BM 050432,Cuneiform Tablet BM 050432,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164617$EC84E0BA-460A-479B-96EA-38766FE7DECF,Q2164617$88EDE5D9-1B6D-4EF4-8901-4EB2F8F96061,written,
ready,575787,P575787,Q2162719,BM 050544,Cuneiform Tablet BM 050544,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162719$A63C1A5B-35D1-4061-8E20-8B90A29AB749,Q2162719$CA216F2E-5A76-4CDA-B9FC-8C0FD831D3C7,written,
ready,575986,P575986,Q2168334,BM 050850,Cuneiform Tablet BM 050850,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168334$DD4674A8-D045-40C2-AA4B-A3A21206A53C,Q2168334$7FF970A5-4D39-4C00-804C-B035557EA1EF,written,
ready,576353,P576353,Q2168242,BM 051266,Cuneiform Tablet BM 051266,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168242$40675902-D471-4FF3-B2D1-1E3EFB1DC98E,Q2168242$EE6FBDAD-3979-45B1-AE2F-87A71438BD10,written,
ready,576390,P576390,Q2163562,BM 051310,Cuneiform Tablet BM 051310,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163562$71887E3C-9BFC-4B62-8046-61D1AAD3015C,Q2163562$6A4B6829-B133-4C72-B6EC-97D28052313F,written,
ready,576810,P576810,Q2164380,BM 051770,Cuneiform Tablet BM 051770,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164380$29EEAF23-9DA6-45E1-8EE8-5D0C0D1019E3,Q2164380$C578A117-9325-4EFD-BFCA-AAF13B13D576,written,
ready,577112,P577112,Q1906917,BM 052083,Cuneiform Tablet BM 052083,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1906917$D09AE45C-AD98-4CDC-8ABD-B64FCC9B1C28,Q1906917$E006F44D-B389-42D8-AB64-761D300E16A6,written,
ready,577610,P577610,Q2162774,BM 052632,Cuneiform Tablet BM 052632,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162774$CFE53F60-DCBE-43E5-AC69-F9FCFCAF261A,Q2162774$5B03D22D-74C7-486A-9EBB-581A9069ECA9,written,
ready,577647,P577647,Q2164725,BM 052672,Cuneiform Tablet BM 052672,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164725$972470B8-F1E7-4666-9BCC-A0D04BBB64C1,Q2164725$24FB5004-2EC3-4450-AA8A-C7714A3771CF,written,
ready,577738,P577738,Q2169671,BM 052776,Cuneiform Tablet BM 052776,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169671$47DF63A7-C61A-4C59-BCAE-85397B62562B,Q2169671$1B9A1BF9-40D1-4EEA-BC0B-4A3AC7B595E2,written,
ready,577807,P577807,Q2167315,BM 052850,Cuneiform Tablet BM 052850,,P853,Q512158,Neo-Assyrian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167315$B23604D2-6F97-49C8-A183-E934F0B851AB,Q2167315$15D6B481-3AF3-43F6-9E30-C7D7FCA6C2E5,written,
ready,578834,P578834,Q2169422,BM 054264,Cuneiform Tablet BM 054264,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169422$9E728C69-DA2C-4C2A-94EC-5C550B0B5E2A,Q2169422$28638A42-7CDB-4CCB-92B7-7F37691E956C,written,
ready,578875,P578875,Q2167169,BM 054563,Cuneiform Tablet BM 054563,,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167169$3D27FF49-BF23-4245-980E-60B4A211647A,Q2167169$3C52F73C-4467-4A80-8AA6-316E718B36CF,written,
ready,578971,P578971,Q2169067,BM 054715,Cuneiform Tablet BM 054715,,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169067$9D2C5D02-765F-4045-B017-2C7FFB4A212C,Q2169067$CE710696-5890-4D9F-8EF5-DFA85F45C334,written,
ready,578988,P578988,Q2143733,BM 054761,Cuneiform Tablet BM 054761,,P853,Q512165,Selucid Period,Hellenistic Period,Q512164,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2143733$C3C27932-0E89-43E7-BF6A-49194CE4537A,Q2143733$8BEB87B1-921E-4ECA-984F-85B9C192E207,written,
ready,579399,P579399,Q2169177,BM 055331,Cuneiform Tablet BM 055331,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169177$325E4499-3533-47D0-87E1-0818B5FEE530,Q2169177$ED58F837-7039-440E-8E12-3D2E30DC8EBD,written,
ready,579659,P579659,Q2164991,BM 058569,Cuneiform Tablet BM 058569,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164991$BD824C9A-4E5C-460F-909C-B6DB0EFECB75,Q2164991$FED0FA3A-796E-47B9-9108-A0562BDC389C,written,
ready,579966,P579966,Q2163883,BM 058894,Cuneiform Tablet BM 058894,,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163883$C2A48BAD-4A0D-44FE-A409-6D9F13CA462B,Q2163883$50A1E047-D359-40D1-80F8-B70D0CE93B3B,written,
